"id","model_id","rxn_id","rxn_name","equation","subsystem","gpr","genes","reactants_stoichiometry","products_stoichiometry","reactants_ids","products_ids","lower_bound","upper_bound","objective_coefficient","flux_units","fixed","free","reversibility","weight","used_","comment_"
5748,"iJS2012","IMPD",NULL,"imp_c + nad_c + h2o_c --> h_c + nadh_c + xmp_c","","","{}","{-1,-1,-1}","{1,1,1}","{imp_c,nad_c,h2o_c}","{h_c,nadh_c,xmp_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5749,"iJS2012","IPMD",NULL,"3c2hmp_c + nad_c --> h_c + nadh_c + 3c4mop_c","","","{}","{-1,-1}","{1,1,1}","{3c2hmp_c,nad_c}","{h_c,nadh_c,3c4mop_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5750,"iJS2012","IPPMIa",NULL,"3c2hmp_c --> 2ippm_c + h2o_c","","","{}","{-1}","{1,1}","{3c2hmp_c}","{2ippm_c,h2o_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5751,"iJS2012","IPPMIb",NULL,"2ippm_c + h2o_c --> 3c3hmp_c","","","{}","{-1,-1}","{1}","{2ippm_c,h2o_c}","{3c3hmp_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5752,"iJS2012","IPPS",NULL,"accoa_c + 3mob_c + h2o_c --> h_c + coa_c + 3c3hmp_c","","","{}","{-1,-1,-1}","{1,1,1}","{accoa_c,3mob_c,h2o_c}","{h_c,coa_c,3c3hmp_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5753,"iJS2012","L_DASH_LACD2",NULL,"lac_DASH_L_c + q8_c --> pyr_c + q8h2_c","","","{}","{-1,-1}","{1,1}","{lac_DASH_L_c,q8_c}","{pyr_c,q8h2_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5754,"iJS2012","L_DASH_LACD3",NULL,"mqn8_c + lac_DASH_L_c --> pyr_c + mql8_c","","","{}","{-1,-1}","{1,1}","{mqn8_c,lac_DASH_L_c}","{pyr_c,mql8_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5755,"iJS2012","L_DASH_LACt2rpp",NULL,"h_e + lac_DASH_L_e --> h_c + lac_DASH_L_c","","","{}","{-1,-1}","{1,1}","{h_e,lac_DASH_L_e}","{h_c,lac_DASH_L_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5756,"iJS2012","LDH_D",NULL,"lac_DASH_D_c + nad_c --> h_c + nadh_c + pyr_c","","","{}","{-1,-1}","{1,1,1}","{lac_DASH_D_c,nad_c}","{h_c,nadh_c,pyr_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5757,"iJS2012","LDH_D2",NULL,"lac_DASH_D_c + q8_c --> pyr_c + q8h2_c","","","{}","{-1,-1}","{1,1}","{lac_DASH_D_c,q8_c}","{pyr_c,q8h2_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5758,"iJS2012","LEUTAi",NULL,"glu_DASH_L_c + 4mop_c --> akg_c + leu_DASH_L_c","","","{}","{-1,-1}","{1,1}","{glu_DASH_L_c,4mop_c}","{akg_c,leu_DASH_L_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5759,"iJS2012","MALS",NULL,"glx_c + accoa_c + h2o_c --> h_c + coa_c + mal_DASH_L_c","","","{}","{-1,-1,-1}","{1,1,1}","{glx_c,accoa_c,h2o_c}","{h_c,coa_c,mal_DASH_L_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5760,"iJS2012","MDH",NULL,"mal_DASH_L_c + nad_c --> h_c + nadh_c + oaa_c","","","{}","{-1,-1}","{1,1,1}","{mal_DASH_L_c,nad_c}","{h_c,nadh_c,oaa_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5761,"iJS2012","MDH2",NULL,"q8_c + mal_DASH_L_c --> q8h2_c + oaa_c","","","{}","{-1,-1}","{1,1}","{q8_c,mal_DASH_L_c}","{q8h2_c,oaa_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5762,"iJS2012","MDH3",NULL,"mqn8_c + mal_DASH_L_c --> mql8_c + oaa_c","","","{}","{-1,-1}","{1,1}","{mqn8_c,mal_DASH_L_c}","{mql8_c,oaa_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5763,"iJS2012","ME1",NULL,"nad_c + mal_DASH_L_c --> nadh_c + pyr_c + co2_c","","","{}","{-1,-1}","{1,1,1}","{nad_c,mal_DASH_L_c}","{nadh_c,pyr_c,co2_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5764,"iJS2012","ME2",NULL,"nadp_c + mal_DASH_L_c --> pyr_c + co2_c + nadph_c","","","{}","{-1,-1}","{1,1,1}","{nadp_c,mal_DASH_L_c}","{pyr_c,co2_c,nadph_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5765,"iJS2012","MTHFC",NULL,"methf_c + h2o_c --> 10fthf_c","","","{}","{-1,-1}","{1}","{methf_c,h2o_c}","{10fthf_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5766,"iJS2012","MTHFD",NULL,"nadp_c + mlthf_c --> methf_c + h_c + nadph_c","","","{}","{-1,-1}","{1,1,1}","{nadp_c,mlthf_c}","{methf_c,h_c,nadph_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5767,"iJS2012","MTHFR2",NULL,"h_c + mlthf_c + nadh_c --> nad_c + 5mthf_c","","","{}","{-1,-1,-1}","{1,1}","{h_c,mlthf_c,nadh_c}","{nad_c,5mthf_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5768,"iJS2012","NACODA",NULL,"h2o_c + acg5sa_c --> glu5sa_c + ac_c","","","{}","{-1,-1}","{1,1}","{h2o_c,acg5sa_c}","{glu5sa_c,ac_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5769,"iJS2012","NADH10",NULL,"mqn8_c + h_c + nadh_c --> nad_c + mql8_c","","","{}","{-1,-1,-1}","{1,1}","{mqn8_c,h_c,nadh_c}","{nad_c,mql8_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5770,"iJS2012","NADH5",NULL,"h_c + nadh_c + q8_c --> nad_c + q8h2_c","","","{}","{-1,-1,-1}","{1,1}","{h_c,nadh_c,q8_c}","{nad_c,q8h2_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5771,"iJS2012","NADH6",NULL,"4.5 h_c + nadh_c + q8_c --> q8h2_c + 3.5 h_e + nad_c","","","{}","{-4.5,-1,-1}","{1,3.5,1}","{h_c,nadh_c,q8_c}","{q8h2_c,h_e,nad_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5772,"iJS2012","NADH7",NULL,"3 h_c + nadh_c + mqn8_c --> mql8_c + 2 h_e + nad_c","","","{}","{-3,-1,-1}","{1,2,1}","{h_c,nadh_c,mqn8_c}","{mql8_c,h_e,nad_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5773,"iJS2012","NADH8",NULL,"3.8 h_c + nadh_c + 2dmmq8_c --> 2dmmql8_c + 2.8 h_e + nad_c","","","{}","{-3.8,-1,-1}","{1,2.8,1}","{h_c,nadh_c,2dmmq8_c}","{2dmmql8_c,h_e,nad_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5774,"iJS2012","NADH9",NULL,"h_c + nadh_c + 2dmmq8_c --> 2dmmql8_c + nad_c","","","{}","{-1,-1,-1}","{1,1}","{h_c,nadh_c,2dmmq8_c}","{2dmmql8_c,nad_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5775,"iJS2012","NADK",NULL,"nad_c + atp_c --> h_c + adp_c + nadp_c","","","{}","{-1,-1}","{1,1,1}","{nad_c,atp_c}","{h_c,adp_c,nadp_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5776,"iJS2012","NAt3_1p5pp",NULL,"na1_c + h_e --> na1_e + h_c","","","{}","{-1,-1}","{1,1}","{na1_c,h_e}","{na1_e,h_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5777,"iJS2012","NAt3_2pp",NULL,"2 na1_c + 3 h_e --> 2 na1_e + 3 h_c","","","{}","{-2,-3}","{2,3}","{na1_c,h_e}","{na1_e,h_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5778,"iJS2012","NAt3pp",NULL,"na1_c + 2 h_e --> na1_e + 2 h_c","","","{}","{-1,-2}","{1,2}","{na1_c,h_e}","{na1_e,h_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5779,"iJS2012","NDPK1",NULL,"gdp_c + atp_c --> adp_c + gtp_c","","","{}","{-1,-1}","{1,1}","{gdp_c,atp_c}","{adp_c,gtp_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5780,"iJS2012","NDPK2",NULL,"udp_c + atp_c --> utp_c + adp_c","","","{}","{-1,-1}","{1,1}","{udp_c,atp_c}","{utp_c,adp_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5781,"iJS2012","NDPK3",NULL,"cdp_c + atp_c --> ctp_c + adp_c","","","{}","{-1,-1}","{1,1}","{cdp_c,atp_c}","{ctp_c,adp_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5782,"iJS2012","NH4tpp",NULL,"nh4_e --> nh4_c","","","{}","{-1}","{1}","{nh4_e}","{nh4_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5783,"iJS2012","NO3R1pp",NULL,"2 h_c + no3_c + q8h2_c --> q8_c + 2 h_e + no2_c + h2o_c","","","{}","{-2,-1,-1}","{1,2,1,1}","{h_c,no3_c,q8h2_c}","{q8_c,h_e,no2_c,h2o_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5784,"iJS2012","NO3R2pp",NULL,"2 h_c + no3_c + mql8_c --> 2 h_e + mqn8_c + no2_c + h2o_c","","","{}","{-2,-1,-1}","{2,1,1,1}","{h_c,no3_c,mql8_c}","{h_e,mqn8_c,no2_c,h2o_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5785,"iJS2012","NO2t2rpp",NULL,"h_e + no2_e --> h_c + no2_c","","","{}","{-1,-1}","{1,1}","{h_e,no2_e}","{h_c,no2_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5786,"iJS2012","NO3t7pp",NULL,"no3_e + no2_c --> no2_e + no3_c","","","{}","{-1,-1}","{1,1}","{no3_e,no2_c}","{no2_e,no3_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5787,"iJS2012","NTPP6",NULL,"h2o_c + atp_c --> ppi_c + h_c + amp_c","","","{}","{-1,-1}","{1,1,1}","{h2o_c,atp_c}","{ppi_c,h_c,amp_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5788,"iJS2012","NTRIR2x",NULL,"5 h_c + no2_c + 3 nadh_c --> nh4_c + 3 nad_c + 2 h2o_c","","","{}","{-5,-1,-3}","{1,3,2}","{h_c,no2_c,nadh_c}","{nh4_c,nad_c,h2o_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5789,"iJS2012","O2tpp",NULL,"o2_e --> o2_c","","","{}","{-1}","{1}","{o2_e}","{o2_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5790,"iJS2012","OCBT",NULL,"cbp_c + orn_c --> h_c + citr_DASH_L_c + pi_c","","","{}","{-1,-1}","{1,1,1}","{cbp_c,orn_c}","{h_c,citr_DASH_L_c,pi_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5791,"iJS2012","OMCDC",NULL,"h_c + 3c4mop_c --> co2_c + 4mop_c","","","{}","{-1,-1}","{1,1}","{h_c,3c4mop_c}","{co2_c,4mop_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5792,"iJS2012","ORNDC",NULL,"h_c + orn_c --> ptrc_c + co2_c","","","{}","{-1,-1}","{1,1}","{h_c,orn_c}","{ptrc_c,co2_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5793,"iJS2012","P5CD",NULL,"1pyr5c_c + nad_c + 2 h2o_c --> h_c + nadh_c + glu_DASH_L_c","","","{}","{-1,-1,-2}","{1,1,1}","{1pyr5c_c,nad_c,h2o_c}","{h_c,nadh_c,glu_DASH_L_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5794,"iJS2012","P5CR",NULL,"2 h_c + nadph_c + 1pyr5c_c --> pro_DASH_L_c + nadp_c","","","{}","{-2,-1,-1}","{1,1}","{h_c,nadph_c,1pyr5c_c}","{pro_DASH_L_c,nadp_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5795,"iJS2012","PDH",NULL,"coa_c + nad_c + pyr_c --> accoa_c + nadh_c + co2_c","","","{}","{-1,-1,-1}","{1,1,1}","{coa_c,nad_c,pyr_c}","{accoa_c,nadh_c,co2_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5796,"iJS2012","PFK",NULL,"f6p_c + atp_c --> h_c + fdp_c + adp_c","","","{}","{-1,-1}","{1,1,1}","{f6p_c,atp_c}","{h_c,fdp_c,adp_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5797,"iJS2012","PFL",NULL,"pyr_c + coa_c --> for_c + accoa_c","","","{}","{-1,-1}","{1,1}","{pyr_c,coa_c}","{for_c,accoa_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5798,"iJS2012","3pg_to_ser_DASH_L",NULL,"3pg_c + nad_c + glu_DASH_L_c + h2o_c --> h_c + akg_c + nadh_c + ser_DASH_L_c + pi_c","","","{}","{-1,-1,-1,-1}","{1,1,1,1,1}","{3pg_c,nad_c,glu_DASH_L_c,h2o_c}","{h_c,akg_c,nadh_c,ser_DASH_L_c,pi_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5804,"iJS2012","PHETA1",NULL,"phe_DASH_L_c + akg_c --> glu_DASH_L_c + phpyr_c","","","{}","{-1,-1}","{1,1}","{phe_DASH_L_c,akg_c}","{glu_DASH_L_c,phpyr_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5805,"iJS2012","Piabc",NULL,"pi_e + atp_c + h2o_c --> h_c + 2 pi_c + adp_c","","","{}","{-1,-1,-1}","{1,2,1}","{pi_e,atp_c,h2o_c}","{h_c,pi_c,adp_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5806,"iJS2012","PIt2rpp",NULL,"h_e + pi_e --> h_c + pi_c","","","{}","{-1,-1}","{1,1}","{h_e,pi_e}","{h_c,pi_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5807,"iJS2012","POX",NULL,"q8_c + pyr_c + h2o_c --> q8h2_c + co2_c + ac_c","","","{}","{-1,-1,-1}","{1,1,1}","{q8_c,pyr_c,h2o_c}","{q8h2_c,co2_c,ac_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5808,"iJS2012","PPA",NULL,"ppi_c + h2o_c --> h_c + 2 pi_c","","","{}","{-1,-1}","{1,2}","{ppi_c,h2o_c}","{h_c,pi_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5809,"iJS2012","PPC",NULL,"pep_c + co2_c + h2o_c --> h_c + oaa_c + pi_c","","","{}","{-1,-1,-1}","{1,1,1}","{pep_c,co2_c,h2o_c}","{h_c,oaa_c,pi_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5810,"iJS2012","PPCK",NULL,"atp_c + oaa_c --> pep_c + co2_c + adp_c","","","{}","{-1,-1}","{1,1,1}","{atp_c,oaa_c}","{pep_c,co2_c,adp_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5811,"iJS2012","PPND",NULL,"pphn_c + nad_c --> nadh_c + co2_c + 34hpp_c","","","{}","{-1,-1}","{1,1,1}","{pphn_c,nad_c}","{nadh_c,co2_c,34hpp_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5812,"iJS2012","PPNDH",NULL,"h_c + pphn_c --> co2_c + phpyr_c + h2o_c","","","{}","{-1,-1}","{1,1,1}","{h_c,pphn_c}","{co2_c,phpyr_c,h2o_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5813,"iJS2012","PPS",NULL,"atp_c + pyr_c + h2o_c --> 2 h_c + pep_c + amp_c + pi_c","","","{}","{-1,-1,-1}","{2,1,1,1}","{atp_c,pyr_c,h2o_c}","{h_c,pep_c,amp_c,pi_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5814,"iJS2012","PROD2",NULL,"pro_DASH_L_c + fad_c --> h_c + fadh2_c + 1pyr5c_c","","","{}","{-1,-1}","{1,1,1}","{pro_DASH_L_c,fad_c}","{h_c,fadh2_c,1pyr5c_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5815,"iJS2012","PRPPS",NULL,"r5p_c + atp_c --> h_c + amp_c + prpp_c","","","{}","{-1,-1}","{1,1,1}","{r5p_c,atp_c}","{h_c,amp_c,prpp_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5816,"iJS2012","PSCVT",NULL,"pep_c + skm5p_c --> 3psme_c + pi_c","","","{}","{-1,-1}","{1,1}","{pep_c,skm5p_c}","{3psme_c,pi_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5817,"iJS2012","PTAr",NULL,"accoa_c + pi_c --> actp_c + coa_c","","","{}","{-1,-1}","{1,1}","{accoa_c,pi_c}","{actp_c,coa_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5818,"iJS2012","PYK",NULL,"h_c + adp_c + pep_c --> pyr_c + atp_c","","","{}","{-1,-1,-1}","{1,1}","{h_c,adp_c,pep_c}","{pyr_c,atp_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5819,"iJS2012","PYRt2rpp",NULL,"h_e + pyr_e --> h_c + pyr_c","","","{}","{-1,-1}","{1,1}","{h_e,pyr_e}","{h_c,pyr_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5820,"iJS2012","RNTR1c2",NULL,"trdrd_c + atp_c --> datp_c + h2o_c + trdox_c","","","{}","{-1,-1}","{1,1,1}","{trdrd_c,atp_c}","{datp_c,h2o_c,trdox_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5821,"iJS2012","RNTR2c2",NULL,"trdrd_c + gtp_c --> dgtp_c + trdox_c + h2o_c","","","{}","{-1,-1}","{1,1,1}","{trdrd_c,gtp_c}","{dgtp_c,trdox_c,h2o_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5822,"iJS2012","RNTR3c2",NULL,"ctp_c + trdrd_c --> trdox_c + dctp_c + h2o_c","","","{}","{-1,-1}","{1,1,1}","{ctp_c,trdrd_c}","{trdox_c,dctp_c,h2o_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5823,"iJS2012","RPE",NULL,"ru5p_DASH_D_c --> xu5p_DASH_D_c","","","{}","{-1}","{1}","{ru5p_DASH_D_c}","{xu5p_DASH_D_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5824,"iJS2012","RPI",NULL,"r5p_c --> ru5p_DASH_D_c","","","{}","{-1}","{1}","{r5p_c}","{ru5p_DASH_D_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5825,"iJS2012","SDPDS",NULL,"sl26da_c + h2o_c --> 26dap_DASH_LL_c + succ_c","","","{}","{-1,-1}","{1,1}","{sl26da_c,h2o_c}","{26dap_DASH_LL_c,succ_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5826,"iJS2012","SDPTA",NULL,"sl26da_c + akg_c --> sl2a6o_c + glu_DASH_L_c","","","{}","{-1,-1}","{1,1}","{sl26da_c,akg_c}","{sl2a6o_c,glu_DASH_L_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5827,"iJS2012","SERAT",NULL,"accoa_c + ser_DASH_L_c --> acser_c + coa_c","","","{}","{-1,-1}","{1,1}","{accoa_c,ser_DASH_L_c}","{acser_c,coa_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5828,"iJS2012","SERD_L",NULL,"ser_DASH_L_c --> nh4_c + pyr_c","","","{}","{-1}","{1,1}","{ser_DASH_L_c}","{nh4_c,pyr_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5829,"iJS2012","SHK3Dr",NULL,"h_c + 3dhsk_c + nadph_c --> skm_c + nadp_c","","","{}","{-1,-1,-1}","{1,1}","{h_c,3dhsk_c,nadph_c}","{skm_c,nadp_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5830,"iJS2012","SHKK",NULL,"skm_c + atp_c --> h_c + adp_c + skm5p_c","","","{}","{-1,-1}","{1,1,1}","{skm_c,atp_c}","{h_c,adp_c,skm5p_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5831,"iJS2012","SSALx",NULL,"sucsal_c + nad_c + h2o_c --> 2 h_c + nadh_c + succ_c","","","{}","{-1,-1,-1}","{2,1,1}","{sucsal_c,nad_c,h2o_c}","{h_c,nadh_c,succ_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5832,"iJS2012","SSALy",NULL,"nadp_c + sucsal_c + h2o_c --> 2 h_c + nadph_c + succ_c","","","{}","{-1,-1,-1}","{2,1,1}","{nadp_c,sucsal_c,h2o_c}","{h_c,nadph_c,succ_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5833,"iJS2012","SUCASPtpp",NULL,"succ_e + atp_c + h2o_c --> h_c + succ_c + pi_c + adp_c","","","{}","{-1,-1,-1}","{1,1,1,1}","{succ_e,atp_c,h2o_c}","{h_c,succ_c,pi_c,adp_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5834,"iJS2012","SUCCt2_2pp",NULL,"2 h_e + succ_e --> 2 h_c + succ_c","","","{}","{-2,-1}","{2,1}","{h_e,succ_e}","{h_c,succ_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5835,"iJS2012","SUCCt2_3pp",NULL,"3 h_e + succ_e --> 3 h_c + succ_c","","","{}","{-3,-1}","{3,1}","{h_e,succ_e}","{h_c,succ_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5836,"iJS2012","SUCCt3pp",NULL,"h_c + succ_c --> h_e + succ_e","","","{}","{-1,-1}","{1,1}","{h_c,succ_c}","{h_e,succ_e}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5837,"iJS2012","SUCDi",NULL,"fad_c + succ_c --> fum_c + fadh2_c","","","{}","{-1,-1}","{1,1}","{fad_c,succ_c}","{fum_c,fadh2_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5838,"iJS2012","SUCD4",NULL,"fadh2_c + q8_c --> fad_c + q8h2_c","","","{}","{-1,-1}","{1,1}","{fadh2_c,q8_c}","{fad_c,q8h2_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5839,"iJS2012","SUCFUMtpp",NULL,"fum_e + succ_c --> fum_c + succ_e","","","{}","{-1,-1}","{1,1}","{fum_e,succ_c}","{fum_c,succ_e}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5840,"iJS2012","SUCOAS",NULL,"atp_c + coa_c + succ_c --> pi_c + adp_c + succoa_c","","","{}","{-1,-1,-1}","{1,1,1}","{atp_c,coa_c,succ_c}","{pi_c,adp_c,succoa_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5841,"iJS2012","SULRi",NULL,"h2s_c + 3 nadp_c + 3 h2o_c --> 5 h_c + so3_c + 3 nadph_c","","","{}","{-1,-3,-3}","{5,1,3}","{h2s_c,nadp_c,h2o_c}","{h_c,so3_c,nadph_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5842,"iJS2012","SULabcpp",NULL,"atp_c + so4_e + h2o_c --> so4_c + h_c + pi_c + adp_c","","","{}","{-1,-1,-1}","{1,1,1,1}","{atp_c,so4_e,h2o_c}","{so4_c,h_c,pi_c,adp_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5843,"iJS2012","TALA",NULL,"s7p_c + g3p_c --> f6p_c + e4p_c","","","{}","{-1,-1}","{1,1}","{s7p_c,g3p_c}","{f6p_c,e4p_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5844,"iJS2012","AKGDH",NULL,"akg_c + coa_c + nad_c --> nadh_c + co2_c + succoa_c","","","{}","{-1,-1,-1}","{1,1,1}","{akg_c,coa_c,nad_c}","{nadh_c,co2_c,succoa_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5845,"iJS2012","TESTNADTRHD",NULL,"nadph_c + nad_c --> nadh_c + nadp_c","","","{}","{-1,-1}","{1,1}","{nadph_c,nad_c}","{nadh_c,nadp_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5846,"iJS2012","THD2pp",NULL,"nadh_c + nadp_c + 2 h_e --> 2 h_c + nad_c + nadph_c","","","{}","{-1,-1,-2}","{2,1,1}","{nadh_c,nadp_c,h_e}","{h_c,nad_c,nadph_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
5847,"iJS2012","THRAi",NULL,"thr_DASH_L_c --> gly_c + acald_c","","","{}","{-1}","{1,1}","{thr_DASH_L_c}","{gly_c,acald_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
