"id","mapping_id","met_id","met_elements","met_atompositions","met_symmetry_elements","met_symmetry_atompositions","used_","comment_","met_mapping","base_met_ids","base_met_elements","base_met_atompositions","base_met_symmetry_elements","base_met_symmetry_atompositions","base_met_indices"
7007,"full05","ametam_c","{C,C,C,C,C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9,10,11,12,13}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7008,"full05","amp_c","{C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7009,"full05","ap4a_c","{C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19}",NULL,NULL,True,NULL,"[""[ap4a_c_C0]"", ""[ap4a_c_C1]"", ""[ap4a_c_C2]"", ""[ap4a_c_C3]"", ""[ap4a_c_C4]"", ""[ap4a_c_C5]"", ""[ap4a_c_C6]"", ""[ap4a_c_C7]"", ""[ap4a_c_C8]"", ""[ap4a_c_C9]"", ""[ap4a_c_C10]"", ""[ap4a_c_C11]"", ""[ap4a_c_C12]"", ""[ap4a_c_C13]"", ""[ap4a_c_C14]"", ""[ap4a_c_C15]"", ""[ap4a_c_C16]"", ""[ap4a_c_C17]"", ""[ap4a_c_C18]"", ""[ap4a_c_C19]""]","{atp_c,atp_c}","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]","null","null","{0,1}"
7031,"full05","CELLENV_11_malACP_c_0.balance","{C,C}","{0,1}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7032,"full05","CELLENV_2_malACP_c_1.balance","{C,C}","{0,1}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7033,"full05","CELLENV_3_malACP_c_1.balance","{C,C}","{0,1}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7034,"full05","CELLENV_4_malACP_c_1.balance","{C,C}","{0,1}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7010,"full05","ap4a_c","{C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19}",NULL,NULL,True,NULL,"[""[ap4a_c_C0]"", ""[ap4a_c_C1]"", ""[ap4a_c_C2]"", ""[ap4a_c_C3]"", ""[ap4a_c_C4]"", ""[ap4a_c_C5]"", ""[ap4a_c_C6]"", ""[ap4a_c_C7]"", ""[ap4a_c_C8]"", ""[ap4a_c_C9]"", ""[ap4a_c_C10]"", ""[ap4a_c_C11]"", ""[ap4a_c_C12]"", ""[ap4a_c_C13]"", ""[ap4a_c_C14]"", ""[ap4a_c_C15]"", ""[ap4a_c_C16]"", ""[ap4a_c_C17]"", ""[ap4a_c_C18]"", ""[ap4a_c_C19]""]","{atp_c,atp_c}","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]","null","null","{0,1}"
7011,"full05","aps_c","{C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9}","{}","{}",True,NULL,"[""[aps_c_C0]"", ""[aps_c_C1]"", ""[aps_c_C2]"", ""[aps_c_C3]"", ""[aps_c_C4]"", ""[aps_c_C5]"", ""[aps_c_C6]"", ""[aps_c_C7]"", ""[aps_c_C8]"", ""[aps_c_C9]""]","{atp_c}","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]","[]","[]","{0}"
7012,"full05","ara5p_c","{C,C,C,C,C}","{0,1,2,3,4}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7013,"full05","arab_DASH_L_c","{C,C,C,C,C,C}","{0,1,2,3,4,5}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7014,"full05","arg_DASH_L_c","{C,C,C,C,C,C}","{0,1,2,3,4,5}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7015,"full05","argsuc_c","{C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7016,"full05","asn_DASH_L_c","{C,C,C,C}","{0,1,2,3}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7017,"full05","asp_DASH_L_c","{C,C,C,C}","{0,1,2,3}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7018,"full05","asp_DASH_L_p","{C,C,C,C}","{0,1,2,3}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7019,"full05","aspsa_c","{C,C,C,C}","{0,1,2,3}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7020,"full05","atp_c","{C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7021,"full05","bglycogen_c","{C,C,C,C,C,C}","{0,1,2,3,4,5}",NULL,NULL,True,NULL,"[""[bglycogen_c_C0]"", ""[bglycogen_c_C1]"", ""[bglycogen_c_C2]"", ""[bglycogen_c_C3]"", ""[bglycogen_c_C4]"", ""[bglycogen_c_C5]""]","{g1p_c}","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5]]","null","null","{0}"
7022,"full05","camp_c","{C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7023,"full05","cbasp_c","{C,C,C,C,C}","{0,1,2,3,4}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7024,"full05","cbp_c","{C}","{0}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7025,"full05","cdp_c","{C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7026,"full05","cdpdhdec9eg_c","{C,C,C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9,10,11}",NULL,NULL,True,NULL,"[""[cdpdhdec9eg_c_C0]"", ""[cdpdhdec9eg_c_C1]"", ""[cdpdhdec9eg_c_C2]"", ""[cdpdhdec9eg_c_C3]"", ""[cdpdhdec9eg_c_C4]"", ""[cdpdhdec9eg_c_C5]"", ""[cdpdhdec9eg_c_C6]"", ""[cdpdhdec9eg_c_C7]"", ""[cdpdhdec9eg_c_C8]"", ""[cdpdhdec9eg_c_C9]"", ""[cdpdhdec9eg_c_C10]"", ""[cdpdhdec9eg_c_C11]""]","{glyc3p_c,ctp_c}","[[""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2], [0, 1, 2, 3, 4, 5, 6, 7, 8]]","null","null","{0,0}"
7027,"full05","cdpdhdecg_c","{C,C,C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9,10,11}",NULL,NULL,True,NULL,"[""[cdpdhdecg_c_C0]"", ""[cdpdhdecg_c_C1]"", ""[cdpdhdecg_c_C2]"", ""[cdpdhdecg_c_C3]"", ""[cdpdhdecg_c_C4]"", ""[cdpdhdecg_c_C5]"", ""[cdpdhdecg_c_C6]"", ""[cdpdhdecg_c_C7]"", ""[cdpdhdecg_c_C8]"", ""[cdpdhdecg_c_C9]"", ""[cdpdhdecg_c_C10]"", ""[cdpdhdecg_c_C11]""]","{glyc3p_c,ctp_c}","[[""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2], [0, 1, 2, 3, 4, 5, 6, 7, 8]]","null","null","{0,0}"
7028,"full05","cdpdodec11eg_c","{C,C,C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9,10,11}",NULL,NULL,True,NULL,"[""[cdpdodec11eg_c_C0]"", ""[cdpdodec11eg_c_C1]"", ""[cdpdodec11eg_c_C2]"", ""[cdpdodec11eg_c_C3]"", ""[cdpdodec11eg_c_C4]"", ""[cdpdodec11eg_c_C5]"", ""[cdpdodec11eg_c_C6]"", ""[cdpdodec11eg_c_C7]"", ""[cdpdodec11eg_c_C8]"", ""[cdpdodec11eg_c_C9]"", ""[cdpdodec11eg_c_C10]"", ""[cdpdodec11eg_c_C11]""]","{glyc3p_c,ctp_c}","[[""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2], [0, 1, 2, 3, 4, 5, 6, 7, 8]]","null","null","{0,0}"
7029,"full05","cdpdodec11eg_c","{C,C,C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9,10,11}",NULL,NULL,True,NULL,"[""[cdpdodec11eg_c_C0]"", ""[cdpdodec11eg_c_C1]"", ""[cdpdodec11eg_c_C2]"", ""[cdpdodec11eg_c_C3]"", ""[cdpdodec11eg_c_C4]"", ""[cdpdodec11eg_c_C5]"", ""[cdpdodec11eg_c_C6]"", ""[cdpdodec11eg_c_C7]"", ""[cdpdodec11eg_c_C8]"", ""[cdpdodec11eg_c_C9]"", ""[cdpdodec11eg_c_C10]"", ""[cdpdodec11eg_c_C11]""]","{glyc3p_c,ctp_c}","[[""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2], [0, 1, 2, 3, 4, 5, 6, 7, 8]]","null","null","{0,0}"
7030,"full05","cdpdodec9eg_c","{C,C,C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9,10,11}",NULL,NULL,True,NULL,"[""[cdpdodec9eg_c_C0]"", ""[cdpdodec9eg_c_C1]"", ""[cdpdodec9eg_c_C2]"", ""[cdpdodec9eg_c_C3]"", ""[cdpdodec9eg_c_C4]"", ""[cdpdodec9eg_c_C5]"", ""[cdpdodec9eg_c_C6]"", ""[cdpdodec9eg_c_C7]"", ""[cdpdodec9eg_c_C8]"", ""[cdpdodec9eg_c_C9]"", ""[cdpdodec9eg_c_C10]"", ""[cdpdodec9eg_c_C11]""]","{glyc3p_c,ctp_c}","[[""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2], [0, 1, 2, 3, 4, 5, 6, 7, 8]]","null","null","{0,0}"
7035,"full05","CELLENV_6_malACP_c_0.balance","{C,C}","{0,1}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7036,"full05","CELLENV_7_malACP_c_0.balance","{C,C}","{0,1}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7037,"full05","CELLENV_9_malACP_c_0.balance","{C,C}","{0,1}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7038,"full05","chor_c","{C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7039,"full05","cit_c","{C,C,C,C,C,C}","{0,1,2,3,4,5}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7040,"full05","citr_DASH_L_c","{C,C,C,C,C,C}","{0,1,2,3,4,5}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7041,"full05","ckdo_c","{C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16}",NULL,NULL,True,NULL,"[""[ckdo_c_C0]"", ""[ckdo_c_C1]"", ""[ckdo_c_C2]"", ""[ckdo_c_C3]"", ""[ckdo_c_C4]"", ""[ckdo_c_C5]"", ""[ckdo_c_C6]"", ""[ckdo_c_C7]"", ""[ckdo_c_C8]"", ""[ckdo_c_C9]"", ""[ckdo_c_C10]"", ""[ckdo_c_C11]"", ""[ckdo_c_C12]"", ""[ckdo_c_C13]"", ""[ckdo_c_C14]"", ""[ckdo_c_C15]"", ""[ckdo_c_C16]""]","{ara5p_c,pep_c,ctp_c}","[[""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4], [0, 1, 2], [0, 1, 2, 3, 4, 5, 6, 7, 8]]","null","null","{0,0,0}"
7042,"full05","clpn160_p","{C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8}",NULL,NULL,True,NULL,"[""[clpn160_p_C0]"", ""[clpn160_p_C1]"", ""[clpn160_p_C2]"", ""[clpn160_p_C3]"", ""[clpn160_p_C4]"", ""[clpn160_p_C5]"", ""[clpn160_p_C6]"", ""[clpn160_p_C7]"", ""[clpn160_p_C8]""]","{glyc3p_c,pg160_p}","[[""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2], [0, 1, 2, 3, 4, 5]]","[]","[]","{1,0}"
7043,"full05","clpn160_p","{C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8}",NULL,NULL,True,NULL,"[""[clpn160_p_C0]"", ""[clpn160_p_C1]"", ""[clpn160_p_C2]"", ""[clpn160_p_C3]"", ""[clpn160_p_C4]"", ""[clpn160_p_C5]"", ""[clpn160_p_C6]"", ""[clpn160_p_C7]"", ""[clpn160_p_C8]""]","{glyc3p_c,pg160_p}","[[""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2], [0, 1, 2, 3, 4, 5]]","[]","[]","{1,0}"
7044,"full05","clpn161_p","{C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8}",NULL,NULL,True,NULL,"[""[clpn161_p_C0]"", ""[clpn161_p_C1]"", ""[clpn161_p_C2]"", ""[clpn161_p_C3]"", ""[clpn161_p_C4]"", ""[clpn161_p_C5]"", ""[clpn161_p_C6]"", ""[clpn161_p_C7]"", ""[clpn161_p_C8]""]","{glyc3p_c,pg161_p}","[[""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2], [0, 1, 2, 3, 4, 5]]","[]","[]","{1,0}"
7045,"full05","clpn181_p","{C,C,C,C,C,C,C}","{0,1,2,3,4,5,6}",NULL,NULL,True,NULL,"[""[clpn181_p_C0]"", ""[clpn181_p_C1]"", ""[clpn181_p_C2]"", ""[clpn181_p_C3]"", ""[clpn181_p_C4]"", ""[clpn181_p_C5]"", ""[clpn181_p_C6]""]","{co2_c,co2_c,pg181_p}","[[""C""], [""C""], [""C"", ""C"", ""C"", ""C"", ""C""]]","[[0], [0], [0, 1, 2, 3, 4]]","[]","[]","{1,2,1}"
7046,"full05","clpn181_p","{C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8}",NULL,NULL,True,NULL,"[""[clpn181_p_C0]"", ""[clpn181_p_C1]"", ""[clpn181_p_C2]"", ""[clpn181_p_C3]"", ""[clpn181_p_C4]"", ""[clpn181_p_C5]"", ""[clpn181_p_C6]"", ""[clpn181_p_C7]"", ""[clpn181_p_C8]""]","{glyc3p_c,pg181_p}","[[""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2], [0, 1, 2, 3, 4, 5]]","[]","[]","{1,0}"
7047,"full05","cmp_c","{C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7048,"full05","co_c","{C}","{0}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7049,"full05","co_e","{C}","{0}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7050,"full05","co_p","{C}","{0}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7054,"full05","co2_e.unlabeled","{C}","{0}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7055,"full05","co2_p","{C}","{0}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7056,"full05","coa_c","{C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7057,"full05","COFACTOR_11_ala_DASH_L_c_3.balance","{C,C,C}","{0,1,2}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7058,"full05","COFACTOR_11_amet_c_1.balance","{C}","{0}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7059,"full05","COFACTOR_11_amet_c_7.balance","{C,C,C,C,C,C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9,10,11,12,13,14}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7060,"full05","COFACTOR_11_malACP_c_2.balance","{C,C}","{0,1}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7061,"full05","COFACTOR_11_malcoa_c_4.balance","{C,C,C}","{0,1,2}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7062,"full05","COFACTOR_2_akg_c_0.balance","{C,C,C,C}","{0,1,2,3}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7063,"full05","COFACTOR_2_ichor_c_7.balance","{C,C,C,C,C,C}","{0,1,2,3,4,5}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7064,"full05","COFACTOR_2_octdp_c_1.balance","{C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7065,"full05","COFACTOR_2_uppg3_c_6.balance","{C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7066,"full05","COFACTOR_3_23dhba_c_13.balance","{C,C,C,C,C,C,C}","{0,1,2,3,4,5,6}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7067,"full05","COFACTOR_3_23dhba_c_14.balance","{C,C,C,C,C,C,C}","{0,1,2,3,4,5,6}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7068,"full05","COFACTOR_3_23dhba_c_15.balance","{C,C,C,C,C,C,C}","{0,1,2,3,4,5,6}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7069,"full05","COFACTOR_3_amet_c_1.balance","{C}","{0}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7070,"full05","COFACTOR_3_amet_c_2.balance","{C}","{0}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7071,"full05","COFACTOR_3_amet_c_3.balance","{C}","{0}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7072,"full05","COFACTOR_3_atp_c_7.balance","{C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7073,"full05","COFACTOR_3_frdp_c_5.balance","{C,C,C,C,C,C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9,10,11,12,13,14}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7074,"full05","COFACTOR_3_seramp_c_10.balance","{C,C,C}","{0,1,2}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7075,"full05","COFACTOR_3_seramp_c_11.balance","{C,C,C}","{0,1,2}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7076,"full05","COFACTOR_3_seramp_c_12.balance","{C,C,C}","{0,1,2}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7077,"full05","COFACTOR_3_uppg3_c_6.balance","{C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7078,"full05","COFACTOR_5_gtp_c_0.balance","{C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7079,"full05","COFACTOR_9_amet_c_0.balance","{C}","{0}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7080,"full05","COFACTOR_9_amet_c_1.balance","{C}","{0}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7081,"full05","COFACTOR_9_amet_c_2.balance","{C}","{0}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7082,"full05","COFACTOR_9_chor_c_4.balance","{C,C,C,C,C,C}","{0,1,2,3,4,5}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7083,"full05","COFACTOR_9_octdp_c_3.balance","{C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7084,"full05","csn_c","{C,C,C,C}","{0,1,2,3}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7085,"full05","ctp_c","{C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7086,"full05","cys_DASH_L_c","{C,C,C}","{0,1,2}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7087,"full05","cyst_DASH_L_c","{C,C,C,C,C,C,C}","{0,1,2,3,4,5,6}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7088,"full05","cytd_c","{C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7089,"full05","dad_DASH_2_c","{C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9}",NULL,NULL,True,NULL,"[""[dad_DASH_2_c_C0]"", ""[dad_DASH_2_c_C1]"", ""[dad_DASH_2_c_C2]"", ""[dad_DASH_2_c_C3]"", ""[dad_DASH_2_c_C4]"", ""[dad_DASH_2_c_C5]"", ""[dad_DASH_2_c_C6]"", ""[dad_DASH_2_c_C7]"", ""[dad_DASH_2_c_C8]"", ""[dad_DASH_2_c_C9]""]","{2dr1p_c,ade_c}","[[""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4], [0, 1, 2, 3, 4]]","null","null","{0,0}"
7090,"full05","dad_DASH_5_c","{C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9}","{}","{}",True,NULL,"[""[dad_DASH_5_c_C0]"", ""[dad_DASH_5_c_C1]"", ""[dad_DASH_5_c_C2]"", ""[dad_DASH_5_c_C3]"", ""[dad_DASH_5_c_C4]"", ""[dad_DASH_5_c_C5]"", ""[dad_DASH_5_c_C6]"", ""[dad_DASH_5_c_C7]"", ""[dad_DASH_5_c_C8]"", ""[dad_DASH_5_c_C9]""]","{dad_DASH_5_c}","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]","[]","[]","{0}"
7091,"full05","dadp_c","{C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7092,"full05","damp_c","{C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7093,"full05","datp_c","{C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7094,"full05","db4p_c","{C,C,C,C}","{0,1,2,3}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7095,"full05","dcamp_c","{C,C,C,C,C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9,10,11,12,13}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7096,"full05","dcdp_c","{C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7097,"full05","dcmp_c","{C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7098,"full05","dctp_c","{C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7099,"full05","dcyt_c","{C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7100,"full05","dgdp_c","{C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7101,"full05","dgmp_c","{C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7102,"full05","dgsn_c","{C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7103,"full05","dgtp_c","{C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7104,"full05","dha_c","{C,C,C}","{0,1,2}","{C,C,C}","{2,1,0}",True,NULL,"null",NULL,"null","null","null","null",NULL
7105,"full05","dhap_c","{C,C,C}","{0,1,2}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
7106,"full05","dhgly_c","{C,C}","{0,1}",NULL,NULL,True,NULL,"[""[dhgly_c_C0]"", ""[dhgly_c_C1]""]","{co2_c,co2_c}","[[""C""], [""C""]]","[[0], [0]]","[]","[]","{0,1}"
